uuid,page,field,gt,pred,levenshtein_distance,doc_conf,entity_conf,corrected
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,3,3,0,0.572903,0.975828,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,15,15,0,0.572903,0.962445,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,2,2,0,0.572903,0.986405,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,1,1,0,0.572903,0.962297,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,1,1,0,0.572903,0.956145,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,5,5,0,0.572903,0.978297,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,1,1,0,0.572903,0.927716,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.FullTimeEmployees,i,i,0,0.572903,0.97118,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,2,Quote_ClassCode.FullTimeEmployees,i,i,0,0.572903,0.903853,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,3,Quote_ClassCode.FullTimeEmployees,i,i,0,0.572903,0.838201,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,4,Quote_ClassCode.FullTimeEmployees,i,i,0,0.572903,0.71951,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,i,i,0,0.572903,0.993388,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,i,i,0,0.572903,0.995751,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,2,2,0,0.572903,0.954748,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,3,3,0,0.572903,0.945415,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,8,8,0,0.572903,0.974748,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,9,9,0,0.572903,0.900933,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,10,10,0,0.572903,0.936029,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.LocationId,11,11,0,0.572903,0.790512,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,2,Quote_ClassCode.LocationId,4,4,0,0.572903,0.935976,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,3,Quote_ClassCode.LocationId,5,5,0,0.572903,0.90283,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,4,Quote_ClassCode.LocationId,7,7,0,0.572903,0.894165,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.982004,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,i,i,0,0.572903,0.9612,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.982557,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.974525,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.970567,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.979641,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.950874,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.971612,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,2,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.923942,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,3,Quote_ClassCode.PartTimeEmployees,0,0,0,0.572903,0.87905,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$165,000.00","$165,000.00",0,0.572903,0.990261,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$600,000.00","$600,000.00",0,0.572903,0.988545,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$80,000.00","$80,000.00",0,0.572903,0.982696,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$196,000.00","$196,000.00",0,0.572903,0.988592,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$44,000.00","$44,000.00",0,0.572903,0.980424,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$260,000.00","$260,000.00",0,0.572903,0.982387,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$32,000.00","$32,000.00",0,0.572903,0.983402,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,1,Quote_ClassCode.Payroll,"$47,000.00","$47,000.00",0,0.572903,0.968556,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,2,Quote_ClassCode.Payroll,"$52,000.00","$52,000.00",0,0.572903,0.962416,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,3,Quote_ClassCode.Payroll,"$55,470.00","$55,470.00",0,0.572903,0.94519,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,4,Quote_ClassCode.Payroll,"$30,000.00","$30,000.00",0,0.572903,0.941775,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_CompanyWebsite,https://acispecialtybenefits.eom/c,https://acispecialtybenefits.eom/c,0,0.572903,0.707796,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_ContactInformation.Email,blevy@acispecialtybenefits.com,blevy@acispecialtybenefits.com,0,0.572903,0.988384,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_ContactInformation.Name,Bryan Levy,Bryan Levy,0,0.572903,1,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_ContactInformation.Phone,(858) 736-0037,(858) 736-0037,0,0.572903,0.998186,Yes
0f5a4c23-ec44-4dc1-a6a1-cfc0f0a19e67,0,Quote_ClassCode.FullTimeEmployees,<empty/>,,,0.39693,,No
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_EffectiveDate,1/10/2018,1/10/2018,0,0.572903,1,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_Fein,27-0548174,27-0548174,0,0.572903,0.982581,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_LegalEntities.Other,X,X,0,0.572903,0.93883,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.572903,0.990535,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.572903,0.996192,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.572903,0.994295,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_MailingAddress.City,"San Diego,","San Diego,",0,0.572903,0.948592,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_MailingAddress.Line1,6480 Weathers Place #300,6480 Weathers Place #300,0,0.572903,0.79203,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_MailingAddress.State,CA,CA,0,0.572903,1,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_MailingAddress.Zip,92121,92121,0,0.572903,1,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,7,Quote_NatureOfBusiness,Service Employer/Employee/Tenant concierge service,Service Employer/Employee/Tenant concierge service,0,0.572903,0.91484,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_YearsInBusiness,8,8,0,0.572903,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Location.City,"LOS ANGELES,","LOS ANGELES,",0,0.435093,0.926646,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Location.Id,i,i,0,0.435093,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Location.Line1,4405 LINCOLN AVE.,4405 LINCOLN AVE.,0,0.435093,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Location.State,CA,CA,0,0.435093,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Location.Zip,90041,90041,0,0.435093,0.99053,Yes
340e9499-3285-41cb-bcd6-aef6e9c504a8,6,Quote_ClassCode.FullTimeEmployees,,4,,0.595198,0.780982,No
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.ClassCode,4498,4498,0,0.435093,0.990958,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.ClassCode,8810,8810,0,0.435093,0.931981,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.ClassCode,8742,8742,0,0.435093,0.761761,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.ClassCode,3099,3099,0,0.435093,0.765594,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.FullTimeEmployees,5,5,0,0.435093,0.820176,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.LocationId,i,i,0,0.435093,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.LocationId,1,1,0,0.435093,0.768068,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.LocationId,i,i,0,0.435093,0.678696,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.LocationId,i,i,0,0.435093,0.794376,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,1,Quote_ClassCode.Payroll,134.152,134.152,0,0.435093,0.90372,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_ContactInformation.Name,PHILLIP SHIN,PHILLIP SHIN,0,0.435093,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_ContactInformation.Phone,323-256-0439,323-256-0439,0,0.435093,0.994215,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_EffectiveDate,03/15/19,03/15/19,0,0.435093,1,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_Fein,95-3831623,95-3831623,0,0.435093,0.930426,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_LegalEntities.SoleProprietor,X,X,0,0.435093,0.514708,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.435093,0.978025,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.435093,0.994516,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.435093,0.994332,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_MailingAddress.City,"LOS ANGELES,,","LOS ANGELES,,",0,0.435093,0.785025,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_MailingAddress.Line1,4405 LINCOLN AVE.,4405 LINCOLN AVE.,0,0.435093,0.947033,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_MailingAddress.State,CA,CA,0,0.435093,0.998255,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,0,Quote_MailingAddress.Zip,90041,90041,0,0.435093,0.992547,Yes
42205a9c-c00b-4afb-b2bb-38a6c3d17913,2,Quote_NatureOfBusiness,PLASTIC-INJECTION MOULDING MFG. BUSINESS HOURS ARE FROM 8AM TO 6PM.,PLASTIC-INJECTION MOULDING MFG. BUSINESS HOURS ARE FROM 8AM TO 6PM.,0,0.435093,0.887069,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Location.City,"Corona,","Corona,",0,0.574712,0.982194,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Location.Id,1,1,0,0.574712,0.992246,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Location.Line1,191 Granite Street Suite B,191 Granite Street Suite B,0,0.574712,0.957044,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Location.State,CA,CA,0,0.574712,0.994329,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Location.Zip,92879,92879,0,0.574712,0.994229,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_BusinessName,"W C Hardwood Floors, Inc.","W C Hardwood Floors, Inc.",0,0.574712,0.938597,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.ClassCode,5436,5436,0,0.574712,0.986631,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.ClassCode,8810,8810,0,0.574712,0.968224,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.ClassCode,2842,2842,0,0.574712,0.864804,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.ClassCode,8742,8742,0,0.574712,0.932465,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.FullTimeEmployees,8,8,0,0.574712,0.853096,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.FullTimeEmployees,1,1,0,0.574712,0.629439,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.FullTimeEmployees,4,4,0,0.574712,0.778774,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.FullTimeEmployees,3,3,0,0.574712,0.70088,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.LocationId,1,1,0,0.574712,0.977534,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.LocationId,1,1,0,0.574712,0.920703,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.LocationId,1,1,0,0.574712,0.821212,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.LocationId,1,1,0,0.574712,0.854638,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.Payroll,534.06,534.06,0,0.574712,0.947646,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.Payroll,49.14,49.14,0,0.574712,0.876252,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.Payroll,271.764,271.764,0,0.574712,0.922099,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,4,Quote_ClassCode.Payroll,119.424,119.424,0,0.574712,0.920875,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_EffectiveDate,1/2/2019,1/2/2019,0,0.574712,0.998045,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_Fein,20-3566226,20-3566226,0,0.574712,0.987617,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_LegalEntities.Corporation,X,X,0,0.574712,0.970128,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_MailingAddress.City,"Corona,","Corona,",0,0.574712,0.989757,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_MailingAddress.Line1,191 Granite Street Suite B,191 Granite Street Suite B,0,0.574712,0.574712,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_MailingAddress.State,CA,CA,0,0.574712,1,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_MailingAddress.Zip,92879,92879,0,0.574712,0.998003,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,2,Quote_NatureOfBusiness,WC Hardwood Moors: Hardwood flooring contractor Bulldog Coatins LLC: finish hardwood flooring,WC Hardwood Moors: Hardwood flooring contractor Bulldog Coatins LLC: finish hardwood flooring,0,0.574712,0.986595,Yes
464cec26-f83b-4388-93c2-d41c4f812cb9,0,Quote_YearsInBusiness,15,15,0,0.574712,0.99207,Yes
340e9499-3285-41cb-bcd6-aef6e9c504a8,6,Quote_ClassCode.FullTimeEmployees,,2,,0.595198,0.809972,No
46fdd4c6-e137-4305-bc63-370d57d26848,0,Location.Id,1,1,0,0.468366,0.986443,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.FullTimeEmployees,3,,,0.490096,,No
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_ClassCode.FullTimeEmployees,<empty/>,,,0.457962,,No
8be3e045-fed9-46f7-981f-74835c9876ba,1,Quote_ClassCode.FullTimeEmployees,1,,,0.330967,,No
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_BusinessName,"A & A Ventures, LLC","A & A Ventures, LLC",0,0.468366,0.946906,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,1,Quote_ClassCode.ClassCode,8380,8380,0,0.468366,0.878147,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,1,Quote_ClassCode.FullTimeEmployees,2,2,0,0.468366,0.833075,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,1,Quote_ClassCode.LocationId,1,1,0,0.468366,0.84601,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,1,Quote_ClassCode.Payroll,"$96,190.00","$96,190.00",0,0.468366,0.949714,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_ContactInformation.Name,Steve Abdoo,Steve Abdoo,0,0.468366,0.929249,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_EffectiveDate,12/3/2019,12/3/2019,0,0.468366,1,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_Fein,26-3987238,26-3987238,0,0.468366,0.992273,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_LegalEntities.Other,X,X,0,0.468366,0.872226,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.468366,0.988233,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.468366,0.996197,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.468366,0.992511,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_MailingAddress.City,"Carrollton,","Carrollton,",0,0.468366,0.98633,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_MailingAddress.Line1,2279 Hwy 227,2279 Hwy 227,0,0.468366,0.94301,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_MailingAddress.State,KY,KY,0,0.468366,1,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_MailingAddress.Zip,41008,41008,0,0.468366,0.996409,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,2,Quote_NatureOfBusiness,auto repair no tow or roadside,auto repair no tow or roadside,0,0.468366,0.986767,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Quote_YearsInBusiness,4,4,0,0.468366,0.996329,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Location.City,"Colorado Springs,","Colorado Springs,",0,0.578985,0.927081,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Location.Id,1,1,0,0.578985,0.99243,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Location.Line1,"1305 Bennett Ave,","1305 Bennett Ave,",0,0.578985,0.986513,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Location.State,CO,CO,0,0.578985,0.994382,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Location.Zip,80909,80909,0,0.578985,0.996337,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_BusinessName,"Reardon Plumbing, LLC","Reardon Plumbing, LLC",0,0.578985,0.982197,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,2,Quote_ClassCode.ClassCode,[_,[_,0,0.578985,0.706278,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,2,Quote_ClassCode.FullTimeEmployees,i,i,0,0.578985,0.906949,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,2,Quote_ClassCode.LocationId,i,i,0,0.578985,0.886809,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,2,Quote_ClassCode.PartTimeEmployees,0,0,0,0.578985,0.924582,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,2,Quote_ClassCode.Payroll,40,40,0,0.578985,0.93004,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_ContactInformation.Email,haily@reardonplumbing.com,haily@reardonplumbing.com,0,0.578985,0.992491,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_ContactInformation.Name,Chris Reardon,Chris Reardon,0,0.578985,1,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_ContactInformation.Phone,719-464-62Ã–8,719-464-62Ã–8,0,0.578985,1,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_EffectiveDate,1/2/2019,1/2/2019,0,0.578985,1,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_Fein,47-3829372,47-3829372,0,0.578985,0.980359,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_LegalEntities.LLC,X,X,0,0.578985,1,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_LiabilityLimits.EachAccident,"100,OOD","100,OOD",0,0.578985,0.932331,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_LiabilityLimits.EachEmployee,100,100,0,0.578985,0.998123,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.578985,0.992284,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_MailingAddress.City,"Colorado Springs,","Colorado Springs,",0,0.578985,0.755598,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_MailingAddress.Line1,1305 Bennett Ave,1305 Bennett Ave,0,0.578985,0.990561,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_MailingAddress.State,CO,CO,0,0.578985,1,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_MailingAddress.Zip,80909,80909,0,0.578985,1,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,3,Quote_NatureOfBusiness,Residential plumbing repair,Residential plumbing repair,0,0.578985,0.996976,Yes
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5,1,Quote_YearsInBusiness,3,3,0,0.578985,0.998199,Yes
8be3e045-fed9-46f7-981f-74835c9876ba,1,Quote_ClassCode.FullTimeEmployees,1,,,0.330967,,No
8e117212-be43-424c-9e02-c8a716762f34,1,Quote_ClassCode.FullTimeEmployees,1,,,0.503914,,No
487f4232-0942-47a6-b565-b4f670f7e550,5,Location.Id,1,1,0,0.490096,0.975532,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Location.Line1,3651 Lee Road,3651 Lee Road,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Location.State,NY,NY,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Location.Zip,10535,10535,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_BusinessName,"Decicco of Jefferson Valley, Inc.","Decicco of Jefferson Valley, Inc.",0,0.490096,0.979481,Yes
a61cba3a-c2cf-4922-9a15-ab73a0f56344,4,Quote_ClassCode.FullTimeEmployees,,i,,0.691563,0.744713,No
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.ClassCode,8810,8810,0,0.490096,0.671679,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.ClassCode,8809,8809,0,0.490096,0.650525,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.ClassCode,8033,8033,0,0.490096,0.798385,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.FullTimeEmployees,2,2,0,0.490096,0.901763,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.FullTimeEmployees,20,20,0,0.490096,0.987523,Yes
b7886478-8f0c-4d94-b05c-d7f2031660df,1,Quote_ClassCode.FullTimeEmployees,,i,,0.385644,0.593225,No
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.LocationId,1,1,0,0.490096,0.588761,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.LocationId,1,1,0,0.490096,0.550181,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.LocationId,1,1,0,0.490096,0.663075,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.PartTimeEmployees,10,10,0,0.490096,0.983885,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.Payroll,243.746,243.746,0,0.490096,0.834991,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.Payroll,2310045,2310045,0,0.490096,0.988601,Yes
b7886478-8f0c-4d94-b05c-d7f2031660df,1,Quote_ClassCode.FullTimeEmployees,i,,,0.385644,,No
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_ContactInformation.Email,jim@deciccomarket.com,jim@deciccomarket.com,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_ContactInformation.Name,Jin Capriotti,Jin Capriotti,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_ContactInformation.Phone,(845)721-9651,(845)721-9651,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_EffectiveDate,1/3/2019,1/3/2019,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_Fein,200242437,200242437,0,0.490096,0.877582,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_LegalEntities.Corporation,X,X,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.490096,1,Yes
e6f2ef3e-12fd-489b-839c-730f9fd78e87,6,Quote_ClassCode.FullTimeEmployees,,i,,0.399064,0.680887,No
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_MailingAddress.Line1,3651 Lee Road,3651 Lee Road,0,0.490096,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,5,Quote_MailingAddress.State,NY,NY,0,0.490096,1,Yes
