uuid	page	field	gt	pred	levenshtein_distance	doc_conf	entity_conf
46fdd4c6-e137-4305-bc63-370d57d26848	1	Quote_ClassCode.Payroll	$96,190.00	$96,190.00	0	0.468366	0.949714
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_ContactInformation.Name	Steve Abdoo	Steve Abdoo	0	0.468366	0.929249
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_EffectiveDate	03/12/2019	03/12/2019	0	0.468366	1.0
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_Fein	26-3987238	26-3987238	0	0.468366	0.992273
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_LegalEntities.Other	X	X	0	0.468366	0.872226
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.468366	0.988233
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.468366	0.996197
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.468366	0.992511
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_MailingAddress.City	Carrollton,	Carrollton,	0	0.468366	0.98633
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_MailingAddress.Line1	2279 Hwy 227	2279 Hwy 227	0	0.468366	0.94301
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_MailingAddress.State	KY	KY	0	0.468366	1.0
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_MailingAddress.Zip	41008	41008	0	0.468366	0.996409
46fdd4c6-e137-4305-bc63-370d57d26848	2	Quote_NatureOfBusiness	auto repair no tow or roadside	auto repair no tow or roadside	0	0.468366	0.986767
46fdd4c6-e137-4305-bc63-370d57d26848	0	Quote_YearsInBusiness	4	4	0	0.468366	0.996329
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Location.City	Colorado Springs,	Colorado Springs,	0	0.578985	0.927081
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Location.Id	1	1	0	0.578985	0.99243
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Location.Line1	1305 Bennett Ave,	1305 Bennett Ave,	0	0.578985	0.986513
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Location.State	CO	CO	0	0.578985	0.994382
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Location.Zip	80909	80909	0	0.578985	0.996337
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_BusinessName	Reardon Plumbing, LLC	Reardon Plumbing, LLC	0	0.578985	0.982197
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	2	Quote_ClassCode.ClassCode	[_	[_	0	0.578985	0.706278
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	2	Quote_ClassCode.FullTimeEmployees	i	i	0	0.578985	0.906949
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	2	Quote_ClassCode.LocationId	i	i	0	0.578985	0.886809
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	2	Quote_ClassCode.PartTimeEmployees	0	0	0	0.578985	0.924582
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	2	Quote_ClassCode.Payroll	40,000	40,000	0	0.578985	0.93004
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_ContactInformation.Email	haily@reardonplumbing.com	haily@reardonplumbing.com	0	0.578985	0.992491
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_ContactInformation.Name	Chris Reardon	Chris Reardon	0	0.578985	1.0
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_ContactInformation.Phone	719-464-62Ö8	719-464-62Ö8	0	0.578985	1.0
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_EffectiveDate	02/01/2019	02/01/2019	0	0.578985	1.0
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_Fein	47-3829372	47-3829372	0	0.578985	0.980359
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_LegalEntities.LLC	X	X	0	0.578985	1.0
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_LiabilityLimits.EachAccident	100,OOD	100,OOD	0	0.578985	0.932331
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_LiabilityLimits.EachEmployee	100,000	100,000	0	0.578985	0.998123
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_LiabilityLimits.PolicyLimit	500,000	500,000	0	0.578985	0.992284
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_MailingAddress.City	Colorado Springs,	Colorado Springs,	0	0.578985	0.755598
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_MailingAddress.Line1	1305 Bennett Ave	1305 Bennett Ave	0	0.578985	0.990561
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_MailingAddress.State	CO	CO	0	0.578985	1.0
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_MailingAddress.Zip	80909	80909	0	0.578985	1.0
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	3	Quote_NatureOfBusiness	Residential plumbing repair	Residential plumbing repair	0	0.578985	0.996976
484f8d2d-4b2b-4fbc-9b02-dbb50e5d23b5	1	Quote_YearsInBusiness	3	3	0	0.578985	0.998199
487f4232-0942-47a6-b565-b4f670f7e550	5	Location.City		Valley		0.490096	0.818425
487f4232-0942-47a6-b565-b4f670f7e550	5	Location.City	Westchester County			0.490096	
487f4232-0942-47a6-b565-b4f670f7e550	5	Location.Id	1	1	0	0.490096	0.975532
487f4232-0942-47a6-b565-b4f670f7e550	5	Location.Line1	3651 Lee Road	3651 Lee Road	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Location.State	NY	NY	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Location.Zip	10535	10535	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_BusinessName	Decicco of Jefferson Valley, Inc.	Decicco of Jefferson Valley, Inc.	0	0.490096	0.979481
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_BusinessName		Decicco Marketplac		0.490096	0.796921
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.ClassCode	8810	8810	0	0.490096	0.671679
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.ClassCode	8809	8809	0	0.490096	0.650525
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.ClassCode	8033	8033	0	0.490096	0.798385
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.FullTimeEmployees	2	2	0	0.490096	0.901763
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.FullTimeEmployees	20	20	0	0.490096	0.987523
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.FullTimeEmployees	3			0.490096	
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.LocationId	1	1	0	0.490096	0.588761
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.LocationId	1	1	0	0.490096	0.550181
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.LocationId	1	1	0	0.490096	0.663075
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.PartTimeEmployees	10	10	0	0.490096	0.983885
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.Payroll	243,746	243,746	0	0.490096	0.834991
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.Payroll	2,310,045	2,310,045	0	0.490096	0.988601
487f4232-0942-47a6-b565-b4f670f7e550	6	Quote_ClassCode.Payroll	75,117			0.490096	
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_ContactInformation.Email	jim@deciccomarket.com	jim@deciccomarket.com	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_ContactInformation.Name	Jin Capriotti	Jin Capriotti	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_ContactInformation.Phone	(845)721-9651	(845)721-9651	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_EffectiveDate	3/1/2019	3/1/2019	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_Fein	200242437	200242437	0	0.490096	0.877582
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_LegalEntities.Corporation	X	X	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_MailingAddress.City	Jefferson Valley	o,, Jefferson Valley	4	0.490096	0.563253
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_MailingAddress.Line1	3651 Lee Road	3651 Lee Road	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_MailingAddress.State	NY	NY	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	5	Quote_MailingAddress.Zip	10535	10535	0	0.490096	1.0
487f4232-0942-47a6-b565-b4f670f7e550	7	Quote_NatureOfBusiness	Grocery Store	Grocery Store	0	0.490096	0.994881
49845084-3206-46bd-b179-af575893d428	0	Location.City	Waterloo,	Waterloo,	0	0.643346	0.968325
49845084-3206-46bd-b179-af575893d428	0	Location.Id	i	i	0	0.643346	0.998113
49845084-3206-46bd-b179-af575893d428	0	Location.Line1	1417 Falls Ave	1417 Falls Ave	0	0.643346	0.993994
49845084-3206-46bd-b179-af575893d428	0	Location.State	IA	IA	0	0.643346	0.986553
49845084-3206-46bd-b179-af575893d428	0	Location.Zip	50701	50701	0	0.643346	0.988253
49845084-3206-46bd-b179-af575893d428	0	Quote_BusinessName	Panther Ventures LLC dba Cozy Van	Panther Ventures LLC dba Cozy Van	0	0.643346	0.867407
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.ClassCode	7370	7370	0	0.643346	0.910276
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.ClassCode	8810	8810	0	0.643346	0.933306
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.ClassCode	8385	8385	0	0.643346	0.876101
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.FullTimeEmployees	i	i	0	0.643346	0.819713
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.LocationId	1	1	0	0.643346	0.875948
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.LocationId	1	1	0	0.643346	0.81751
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.LocationId	1	1	0	0.643346	0.795637
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.Payroll	$170,000.00	$170,000.00	0	0.643346	0.760877
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.Payroll	$129,900.00	$129,900.00	0	0.643346	0.643346
49845084-3206-46bd-b179-af575893d428	1	Quote_ClassCode.Payroll	$10,000.00	$10,000.00	0	0.643346	0.944909
49845084-3206-46bd-b179-af575893d428	0	Quote_EffectiveDate	11/16/2018	11/16/2018	0	0.643346	0.996138
49845084-3206-46bd-b179-af575893d428	0	Quote_Fein	81-4144759	81-4144759	0	0.643346	0.976305
49845084-3206-46bd-b179-af575893d428	0	Quote_LegalEntities.LLC	X	X	0	0.643346	1.0
49845084-3206-46bd-b179-af575893d428	0	Quote_LiabilityLimits.EachAccident	100,000	100,000	0	0.643346	0.983949
49845084-3206-46bd-b179-af575893d428	0	Quote_LiabilityLimits.EachEmployee	100,000	100,000	0	0.643346	0.982502
49845084-3206-46bd-b179-af575893d428	0	Quote_LiabilityLimits.PolicyLimit	500,000	500,000	0	0.643346	0.976552
49845084-3206-46bd-b179-af575893d428	0	Quote_MailingAddress.City	Waterloo,	Waterloo,	0	0.643346	0.979815
49845084-3206-46bd-b179-af575893d428	0	Quote_MailingAddress.Line1	1417 Falls Ave	1417 Falls Ave	0	0.643346	0.925368
49845084-3206-46bd-b179-af575893d428	0	Quote_MailingAddress.State	IA	IA	0	0.643346	1.0
49845084-3206-46bd-b179-af575893d428	0	Quote_MailingAddress.Zip	50701	50701	0	0.643346	0.995981
4d486302-c220-4803-bd12-a580a51774d7	0	Location.City	Irvine,	Irvine,	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Location.Id	1	1	0	0.361179	0.961863
4d486302-c220-4803-bd12-a580a51774d7	0	Location.Line1	18001 Sky Park Circle Ste. P & U	18001 Sky Park Circle Ste. P & U	0	0.361179	0.953329
4d486302-c220-4803-bd12-a580a51774d7	0	Location.State	CA	CA	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Location.Zip	92614	92614	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_BusinessName	Legendary Group Inc dba Legendary Doors & Windows	Legendary Group Inc dba Legendary Doors & Windows	0	0.361179	0.900826
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.ClassCode	5107	5107	0	0.361179	0.901088
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.ClassCode	8742	8742	0	0.361179	0.978834
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.ClassCode	8810	8810	0	0.361179	0.988077
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.FullTimeEmployees	8	8	0	0.361179	0.973933
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.FullTimeEmployees	3	3	0	0.361179	0.786062
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.FullTimeEmployees	2	2	0	0.361179	0.965627
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.LocationId	i	i	0	0.361179	0.972799
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.LocationId	i	i	0	0.361179	0.904773
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.LocationId	i	i	0	0.361179	0.970903
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.361179	0.969384
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.361179	0.778385
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.361179	0.952296
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.Payroll	400,000	400,000	0	0.361179	0.920439
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.Payroll	300,000	300,000	0	0.361179	0.903152
4d486302-c220-4803-bd12-a580a51774d7	1	Quote_ClassCode.Payroll	50,000	50,000	0	0.361179	0.972835
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_CompanyWebsite	I legend ary corp. com			0.361179	
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_ContactInformation.Email	pearl@legendarycorp com	pearl@legendarycorp com	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_ContactInformation.Name	Pearl Hopkins	Pearl Hopkins	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_ContactInformation.Phone	949-251-1866	949-251-1866	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_EffectiveDate	02/20/2019	02/20/2019	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_Fein	46-1670696	46-1670696	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_LegalEntities.SoleProprietor	X	X	0	0.361179	0.361179
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_LiabilityLimits.EachAccident	1.000,000	1.000,000	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_LiabilityLimits.EachEmployee	1.000.000	1.000.000	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_MailingAddress.City	Irvine,	Irvine,	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_MailingAddress.Line1	18001 Sky Park Circle Ste. P	18001 Sky Park Circle Ste. P	0	0.361179	0.540658
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_MailingAddress.State	CA	CA	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_MailingAddress.Zip	92614	92614	0	0.361179	1.0
4d486302-c220-4803-bd12-a580a51774d7	2	Quote_NatureOfBusiness	Glazing contractor performing residential door and window installation/repair	Glazing contractor performing residential door and window installation/repair	0	0.361179	0.969901
4d486302-c220-4803-bd12-a580a51774d7	0	Quote_YearsInBusiness	9	9	0	0.361179	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Location.City	Brentwood	Brentwood	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Location.Id	i	i	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Location.Line1	195 Payne Ave	195 Payne Ave	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Location.State	CA	CA	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Location.Zip	94513	94513	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_BusinessName	EPI Brentwood, DBA: Elite Plumbing, Inc.	EPI Brentwood, DBA: Elite Plumbing, Inc.	0	0.304483	0.919212
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.ClassCode	5183	5183	0	0.304483	0.991813
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.ClassCode	5187	5187	0	0.304483	0.98359
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.FullTimeEmployees	19	19	0	0.304483	0.884459
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.FullTimeEmployees	6	6	0	0.304483	0.960361
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.LocationId	i	i	0	0.304483	0.969094
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.LocationId	i	i	0	0.304483	0.946746
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.304483	0.831714
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.304483	0.920474
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.Payroll	761,865	761,865	0	0.304483	0.755013
4e85910a-7f43-4537-9387-fc9babcf9dfe	1	Quote_ClassCode.Payroll	786,679	786,679	0	0.304483	0.858979
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_ContactInformation.Email	eliteplumbing5@att.net	eliteplumbing5@att.net	0	0.304483	0.996468
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_ContactInformation.Name	Tricia	Tricia	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_ContactInformation.Phone	(925) 765-2536	(925) 765-2536	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_EffectiveDate	02/08/2019	02/08/2019	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_Fein	618375285	618375285	0	0.304483	0.872091
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.304483	0.998246
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.City	Brentwood	Brentwood	0	0.304483	0.994647
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.City		San Francisco,		0.304483	0.957371
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.Line1	195 Payne Ave	Suite 2700 195 Payne Ave	11	0.304483	0.304483
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.State	CA	CA	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.State		CA		0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.Zip	94513	94513	0	0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	0	Quote_MailingAddress.Zip		94111		0.304483	1.0
4e85910a-7f43-4537-9387-fc9babcf9dfe	2	Quote_NatureOfBusiness	Custom Home Contractor and Remodels, C-36, 880532	Custom Home Contractor and Remodels, C-36, 880532	0	0.304483	0.793781
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Location.City	Shreveport Caddo Parish	Shreveport Caddo Parish	0	0.277919	0.277919
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Location.Id	i	i	0	0.277919	0.994268
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Location.Line1	816 Robards Street	816 Robards Street	0	0.277919	0.972502
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Location.State	LA	LA	0	0.277919	0.469974
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_BusinessName	Red Dog Renovation LLC	Red Dog Renovation LLC	0	0.277919	0.956762
5356b16f-a9ba-4659-a52d-400c7bd4abd1	1	Quote_ClassCode.FullTimeEmployees	0	0	0	0.277919	0.601432
5356b16f-a9ba-4659-a52d-400c7bd4abd1	1	Quote_ClassCode.LocationId	i	i	0	0.277919	0.696862
5356b16f-a9ba-4659-a52d-400c7bd4abd1	1	Quote_ClassCode.PartTimeEmployees	2	2	0	0.277919	0.614528
5356b16f-a9ba-4659-a52d-400c7bd4abd1	1	Quote_ClassCode.Payroll	50000	50000	0	0.277919	0.526763
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_ContactInformation.Email	patrickrobertsl 3@gmail.com	patrickrobertsl 3@gmail.com	0	0.277919	0.992662
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_ContactInformation.Name	Patrick Roberts	Patrick Roberts	0	0.277919	1.0
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_ContactInformation.Phone	3186582166	3186582166	0	0.277919	1.0
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_ContactInformation.Phone		(318) 658-2166		0.277919	0.634252
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_EffectiveDate	1/21/2020	1/21/2020	0	0.277919	1.0
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_LegalEntities.LLC	X	X	0	0.277919	1.0
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_LiabilityLimits.EachAccident	100000.00	100000.00	0	0.277919	0.992642
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_LiabilityLimits.EachEmployee	100000.00	100000.00	0	0.277919	1.0
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_LiabilityLimits.PolicyLimit	500000.00	500000.00	0	0.277919	0.992652
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_MailingAddress.City	Shreveport	Shreveport	0	0.277919	0.985061
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_MailingAddress.Line1	816 Robards Street	816 Robards Street	0	0.277919	0.819541
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_MailingAddress.State	LA	LA	0	0.277919	1.0
5356b16f-a9ba-4659-a52d-400c7bd4abd1	0	Quote_MailingAddress.Zip	71105	71105	0	0.277919	0.992695
5356b16f-a9ba-4659-a52d-400c7bd4abd1	2	Quote_NatureOfBusiness	FLOORING	FLOORING	0	0.277919	0.857339
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Location.City	Woodbridge,	Woodbridge,	0	0.462321	0.986328
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Location.Id	i	i	0	0.462321	0.99448
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Location.Line1	270 Main St.,	270 Main St.,	0	0.462321	0.994454
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Location.State	NJ	NJ	0	0.462321	1.0
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Location.Zip	07095	07095	0	0.462321	0.994228
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_BusinessName	Woodbridge Medical Group PA	Woodbridge Medical Group PA	0	0.462321	0.741583
5a9187bf-6f69-44da-9154-3bdda9f06160	1	Quote_ClassCode.ClassCode	8832	8832	0	0.462321	0.955677
5a9187bf-6f69-44da-9154-3bdda9f06160	1	Quote_ClassCode.FullTimeEmployees	3	3	0	0.462321	0.737261
5a9187bf-6f69-44da-9154-3bdda9f06160	1	Quote_ClassCode.LocationId	1	1	0	0.462321	0.906817
5a9187bf-6f69-44da-9154-3bdda9f06160	1	Quote_ClassCode.PartTimeEmployees	3	3	0	0.462321	0.632955
5a9187bf-6f69-44da-9154-3bdda9f06160	1	Quote_ClassCode.Payroll	549,076	549,076	0	0.462321	0.731627
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_ContactInformation.Email	ldzoba@wmgmspt.com	ldzoba@wmgmspt.com	0	0.462321	0.992133
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_ContactInformation.Name	Lucy Dzoba	Lucy Dzoba	0	0.462321	1.0
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_ContactInformation.Phone	732-636-5252	732-636-5252	0	0.462321	1.0
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_EffectiveDate	02/06/2019	02/06/2019	0	0.462321	1.0
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_Fein	222409470	222409470	0	0.462321	0.9212
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_Fein		222409470000		0.462321	0.851744
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_LegalEntities.Other	X	X	0	0.462321	0.967936
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.462321	0.988374
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_LiabilityLimits.EachEmployee	1.000.000	1.000.000	0	0.462321	0.996228
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.462321	0.99428
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_MailingAddress.City	Woodbridge,	Woodbridge,	0	0.462321	0.988159
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_MailingAddress.Line1	z/u iviain bt.			0.462321	
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_MailingAddress.State	NJ	NJ	0	0.462321	1.0
5a9187bf-6f69-44da-9154-3bdda9f06160	0	Quote_MailingAddress.Zip	07095	07095	0	0.462321	0.998232
